,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
5981,15950XL ( 158-170 ),15950,XL ( 158-170 ),0,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,1.2195121951219512,3.0,0.0,0.0
5982,159512XL,15951,2XL,3,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,XXL,6.666666666666666,0.0,2.6829268292682933,3.0,0.0,0.0
5983,15953L ( 152-158 ),15953,L ( 152-158 ),3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.04366812227074236,4.634146341463415,86.0,2.5,25.0
5984,15953M ( 140-152 ),15953,M ( 140-152 ),3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.15283842794759825,4.634146341463415,80.0,2.5,25.0
5985,15953S ( 128-140 ),15953,S ( 128-140 ),3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,S,2.2222222222222223,0.13100436681222707,4.634146341463415,29.0,0.8333333333333333,8.333333333333332
5986,15953XS ( 116-128 ),15953,XS ( 116-128 ),3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XS,1.1111111111111112,0.0,4.634146341463415,10.0,0.0,0.0
5987,15954L,15954,L,9,Nike,0.0,2.2857142857142856,rot,7.5,5.7142857142857135,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,7.804878048780488,3.0,0.0,0.0
5988,15954M,15954,M,9,Nike,0.0,2.2857142857142856,rot,7.5,5.7142857142857135,2017/10/1,50.73,5.0,M,3.333333333333333,0.0,7.804878048780488,6.0,0.0,0.0
5989,"1595536,5",15955,"36,5",33,Nike,0.0,10.0,orange,5.625,0.0,2017/10/1,222.18,10.0,"36,5",1.1111111111111112,0.0,0.0,2.0,0.0,0.0
5990,1595538,15955,38,33,Nike,0.0,10.0,orange,5.625,0.0,2017/10/1,222.18,10.0,38,2.2222222222222223,0.0,0.0,2.0,0.0,0.0
5991,"1595538,5",15955,"38,5",33,Nike,0.0,10.0,orange,5.625,0.0,2017/10/1,222.18,10.0,"38,5",2.2222222222222223,0.021834061135371174,0.0,2.0,0.0,0.0
5992,1595643,15956,43,-1,Jordan,6.4,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,145.98,10.0,43,4.4444444444444455,0.0,7.073170731707316,2.0,0.0,0.0
5993,"1595645,5",15956,"45,5",-1,Jordan,6.4,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,145.98,10.0,"45,5",5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
5994,1595744 2/3,15957,44 2/3,5,adidas,1.6,4.571428571428571,grau,3.125,5.7142857142857135,2017/12/19,114.23,7.5,44.7,4.4444444444444455,0.0,7.073170731707316,2.0,0.0,0.0
5995,1595745 1/3,15957,45 1/3,5,adidas,1.6,4.571428571428571,grau,3.125,5.7142857142857135,2017/12/19,114.23,7.5,45.3,5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
5996,1595842,15958,42,8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,380.93,10.0,42,4.4444444444444455,0.021834061135371174,0.24390243902439024,4.0,0.0,0.0
5997,1595843,15958,43,8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,380.93,10.0,43,4.4444444444444455,0.0,0.24390243902439024,6.0,0.0,0.0
5998,"1595844,5",15958,"44,5",8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,380.93,10.0,"44,5",4.4444444444444455,0.0,0.24390243902439024,5.0,0.0,0.0
5999,1596143,15961,43,8,Mizuno,3.2,0.0,weiss,10.0,0.0,2017/10/1,253.93,10.0,43,4.4444444444444455,0.0,0.0,1.0,0.0,0.0
6000,15962L,15962,L,24,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,L,4.4444444444444455,0.10917030567685587,2.6829268292682933,24.0,0.0,0.0
6001,15962M,15962,M,24,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,M,3.333333333333333,0.0,2.6829268292682933,30.0,0.8333333333333333,8.333333333333332
6002,15962S,15962,S,24,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,S,2.2222222222222223,0.021834061135371174,2.6829268292682933,7.0,0.0,0.0
6003,15962XL,15962,XL,24,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,8.0,0.0,0.0
6004,1596842 2/3,15968,42 2/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/22,114.23,7.5,42.7,4.4444444444444455,0.0,8.78048780487805,1.0,0.0,0.0
6005,1596843 1/3,15968,43 1/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/22,114.23,7.5,43.3,4.4444444444444455,0.0,8.78048780487805,1.0,0.0,0.0
6006,1596844,15968,44,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/22,114.23,7.5,44,4.4444444444444455,0.021834061135371174,8.78048780487805,1.0,0.0,0.0
6007,1596844 2/3,15968,44 2/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/22,114.23,7.5,44.7,4.4444444444444455,0.0,8.78048780487805,3.0,0.0,0.0
6008,1596845 1/3,15968,45 1/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/22,114.23,7.5,45.3,5.5555555555555545,0.0,8.78048780487805,2.0,0.0,0.0
6009,15969M,15969,M,-1,Stance,10.0,2.2857142857142856,weiss,10.0,5.7142857142857135,2017/10/1,20.25,0.0,M,3.333333333333333,0.0,1.951219512195122,3.0,0.0,0.0
6010,1597141,15971,41,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,41,3.333333333333333,0.0,0.4878048780487805,1.0,0.0,0.0
6011,1597142,15971,42,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,42,4.4444444444444455,0.04366812227074236,0.4878048780487805,2.0,0.0,0.0
6012,"1597142,5",15971,"42,5",8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,"42,5",3.333333333333333,0.04366812227074236,0.4878048780487805,2.0,0.0,0.0
6013,1597143,15971,43,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,43,4.4444444444444455,0.06550218340611354,0.4878048780487805,3.0,0.0,0.0
6014,1597144,15971,44,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,44,4.4444444444444455,0.08733624454148471,0.4878048780487805,2.0,0.0,0.0
6015,"1597144,5",15971,"44,5",8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,"44,5",4.4444444444444455,0.04366812227074236,0.4878048780487805,1.0,0.0,0.0
6016,1597145,15971,45,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,45,5.5555555555555545,0.021834061135371174,0.4878048780487805,1.0,0.0,0.0
6017,"1597145,5",15971,"45,5",8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,"45,5",5.5555555555555545,0.0,0.4878048780487805,2.0,0.0,0.0
6018,1597146,15971,46,8,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/18,126.93,10.0,46,5.5555555555555545,0.0,0.4878048780487805,1.0,0.0,0.0
6019,15973L,15973,L,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/24,22.79,0.0,L,4.4444444444444455,0.06550218340611354,4.390243902439025,1.0,0.0,0.0
6020,15973M,15973,M,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/24,22.79,0.0,M,3.333333333333333,0.021834061135371174,4.390243902439025,1.0,0.0,0.0
6021,15973XL,15973,XL,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/24,22.79,0.0,XL,5.5555555555555545,0.021834061135371174,4.390243902439025,2.0,0.0,0.0
6022,159742XL,15974,2XL,0,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,XXL,6.666666666666666,0.3275109170305677,1.2195121951219512,23.0,0.0,0.0
6023,15974L,15974,L,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,L,4.4444444444444455,0.8515283842794761,1.2195121951219512,436.0,8.333333333333334,83.33333333333334
6024,15974M,15974,M,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,M,3.333333333333333,0.5895196506550218,1.2195121951219512,384.0,7.5,75.0
6025,15974S,15974,S,0,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,S,2.2222222222222223,0.021834061135371174,1.2195121951219512,106.0,3.333333333333333,33.33333333333333
6026,15974XL,15974,XL,0,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.4366812227074235,1.2195121951219512,145.0,3.333333333333333,33.33333333333333
6027,1597536,15975,36,18,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,36,1.1111111111111112,0.0,3.1707317073170733,5.0,0.0,0.0
6028,1597538,15975,38,18,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,38,2.2222222222222223,0.021834061135371174,3.1707317073170733,5.0,0.0,0.0
6029,1597540,15975,40,18,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,40,3.333333333333333,0.0,3.1707317073170733,4.0,0.0,0.0
6030,1597542,15975,42,18,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,42,4.4444444444444455,0.0,3.1707317073170733,1.0,0.0,0.0
6031,1597846,15978,46,8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,222.18,10.0,46,5.5555555555555545,0.0,0.4878048780487805,6.0,0.0,0.0
6032,15980L ( 42-46 ),15980,L ( 42-46 ),-1,Jordan,6.4,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,20.25,0.0,L,4.4444444444444455,0.0,1.951219512195122,2.0,0.0,0.0
6033,159826/8 (116-128),15982,6/8 (116-128),2,Hummel,5.6000000000000005,1.4285714285714284,tuerkis,9.375,0.0,2017/10/1,22.79,0.0,6/8 (116-128),1.1111111111111112,0.0,4.390243902439025,1.0,0.0,0.0
6034,15983L,15983,L,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/19,63.43,5.0,L,4.4444444444444455,0.0,4.634146341463415,3.0,0.0,0.0
6035,15983M,15983,M,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/19,63.43,5.0,M,3.333333333333333,0.021834061135371174,4.634146341463415,4.0,0.0,0.0
6036,159842XL,15984,2XL,34,Nike,0.0,8.857142857142858,weiss,10.0,10.0,2017/12/5,44.38,2.5,XXL,6.666666666666666,0.021834061135371174,,1.0,0.0,0.0
6037,15984L,15984,L,34,Nike,0.0,8.857142857142858,weiss,10.0,10.0,2017/12/5,44.38,2.5,L,4.4444444444444455,0.5895196506550218,,29.0,0.8333333333333333,8.333333333333332
6038,15984M,15984,M,-1,Nike,0.0,8.857142857142858,weiss,10.0,10.0,2017/12/5,44.38,2.5,M,3.333333333333333,1.0262008733624457,,51.0,1.6666666666666663,16.666666666666664
6039,15984S,15984,S,-1,Nike,0.0,8.857142857142858,weiss,10.0,10.0,2017/12/5,44.38,2.5,S,2.2222222222222223,0.13100436681222707,,13.0,0.0,0.0
6040,15984XL,15984,XL,34,Nike,0.0,8.857142857142858,weiss,10.0,10.0,2017/12/5,44.38,2.5,XL,5.5555555555555545,0.17467248908296942,,1.0,0.0,0.0
6041,159885 ( 43-46 ),15988,5 ( 43-46 ),29,Jako,6.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,0.021834061135371174,2.4390243902439024,10.0,0.0,0.0
6042,15990S,15990,S,41,Nike,0.0,4.0,rot,7.5,10.0,2017/10/1,50.73,5.0,S,2.2222222222222223,0.0,,3.0,0.0,0.0
6043,15990XL,15990,XL,41,Nike,0.0,4.0,rot,7.5,10.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,,9.0,0.0,0.0
6044,"1599238,5",15992,"38,5",-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,"38,5",2.2222222222222223,0.0,7.073170731707316,1.0,0.0,0.0
6045,1599240,15992,40,-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,40,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
6046,1599241,15992,41,-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,41,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
6047,"1599242,5",15992,"42,5",-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,"42,5",3.333333333333333,0.04366812227074236,7.073170731707316,7.0,0.0,0.0
6048,1599244,15992,44,-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,44,4.4444444444444455,0.0,7.073170731707316,7.0,0.0,0.0
6049,1599245,15992,45,-1,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,32.95,2.5,45,5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
6050,15996nan,15996,,-1,Uhlsport,2.0,0.0,schwarz,8.125,0.0,2017/10/1,6.28,0.0,,,0.04366812227074236,5.853658536585367,15.0,0.0,0.0
6051,1599935,15999,35,10,Nike,0.0,10.0,grau,3.125,0.0,2017/10/1,69.78,5.0,35,1.1111111111111112,0.021834061135371174,0.0,7.0,0.0,0.0
6052,16000L,16000,L,46,Nike,0.0,4.0,grau,3.125,10.0,2017/10/1,82.48,5.0,L,4.4444444444444455,0.0,,5.0,0.0,0.0
6053,16000M,16000,M,46,Nike,0.0,4.0,grau,3.125,10.0,2017/10/1,82.48,5.0,M,3.333333333333333,0.021834061135371174,,8.0,0.0,0.0
6054,16003S ( 34/36 ),16003,S ( 34/36 ),-1,Nike,0.0,4.0,lila,5.0,10.0,2017/10/1,88.83,7.5,S,2.2222222222222223,0.0,,5.0,0.0,0.0
6055,16003XS ( 32/34 ),16003,XS ( 32/34 ),-1,Nike,0.0,4.0,lila,5.0,10.0,2017/10/1,88.83,7.5,XS,1.1111111111111112,0.0,,3.0,0.0,0.0
6056,16006M,16006,M,-1,Jordan,6.4,2.2857142857142856,grau,3.125,5.7142857142857135,2017/12/7,38.03,2.5,M,3.333333333333333,0.0,5.365853658536587,3.0,0.0,0.0
6057,16007L,16007,L,48,Jako,6.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.0,4.146341463414634,3.0,0.0,0.0
6058,16007XL,16007,XL,48,Jako,6.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,4.146341463414634,3.0,0.0,0.0
6059,16008M,16008,M,-1,Uhlsport,2.0,1.4285714285714284,orange,5.625,0.0,2017/10/1,35.49,2.5,M,3.333333333333333,0.0,3.414634146341464,1.0,0.0,0.0
6060,16009L,16009,L,27,Nike,0.0,1.4285714285714284,tuerkis,9.375,0.0,2017/10/1,69.78,5.0,L,4.4444444444444455,0.0,9.024390243902438,3.0,0.0,0.0
6061,16009M,16009,M,27,Nike,0.0,1.4285714285714284,tuerkis,9.375,0.0,2017/10/1,69.78,5.0,M,3.333333333333333,0.0,9.024390243902438,2.0,0.0,0.0
6062,1601138,16011,38,44,adidas,1.6,2.2857142857142856,blau,1.875,5.7142857142857135,2017/10/1,38.03,2.5,38,2.2222222222222223,0.0,5.365853658536587,3.0,0.0,0.0
6063,1601935,16019,35,10,adidas,1.6,10.0,weiss,10.0,0.0,2017/10/1,57.08,5.0,35,1.1111111111111112,0.0,0.0,2.0,0.0,0.0
6064,1601937 1/3,16019,37 1/3,10,adidas,1.6,10.0,weiss,10.0,0.0,2017/10/1,57.08,5.0,37.3,2.2222222222222223,0.0,0.0,2.0,0.0,0.0
6065,1601938 2/3,16019,38 2/3,10,adidas,1.6,10.0,weiss,10.0,0.0,2017/10/1,57.08,5.0,38.7,3.333333333333333,0.0,0.0,2.0,0.0,0.0
6066,16020XL,16020,XL,7,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,5.365853658536587,1.0,0.0,0.0
6067,1602340,16023,40,26,Nike,0.0,10.0,schwarz,8.125,5.7142857142857135,2017/10/1,139.63,10.0,40,3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
6068,"1602538,5",16025,"38,5",13,Nike,0.0,10.0,schwarz,8.125,5.7142857142857135,2017/10/1,101.53,7.5,"38,5",2.2222222222222223,0.0,7.073170731707316,2.0,0.0,0.0
6069,1602539,16025,39,13,Nike,0.0,10.0,schwarz,8.125,5.7142857142857135,2017/10/1,101.53,7.5,39,3.333333333333333,0.0,7.073170731707316,11.0,0.0,0.0
6070,"1602644,5",16026,"44,5",3,Nike,0.0,0.0,gelb,0.625,0.0,2017/10/1,76.13,5.0,"44,5",4.4444444444444455,0.0,0.0,3.0,0.0,0.0
6071,1602743,16027,43,8,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,311.08,10.0,43,4.4444444444444455,0.0,0.0,2.0,0.0,0.0
6072,1602744,16027,44,8,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,311.08,10.0,44,4.4444444444444455,0.0,0.0,13.0,0.0,0.0
6073,16030L,16030,L,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.06550218340611354,4.634146341463415,169.0,4.166666666666667,41.66666666666667
6074,16030S,16030,S,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,63.43,5.0,S,2.2222222222222223,0.0,4.634146341463415,72.0,1.6666666666666663,16.666666666666664
6075,16030XL,16030,XL,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,4.634146341463415,51.0,1.6666666666666663,16.666666666666664
6076,16032L,16032,L,3,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,76.13,5.0,L,4.4444444444444455,0.0,4.634146341463415,20.0,0.0,0.0
6077,1603445,16034,45,32,New Balance,2.4,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,126.93,10.0,45,5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
6078,1603644 2/3,16036,44 2/3,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,419.03,10.0,44.7,4.4444444444444455,0.0,0.24390243902439024,3.0,0.0,0.0
6079,1603645 1/3,16036,45 1/3,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,419.03,10.0,45.3,5.5555555555555545,0.0,0.24390243902439024,5.0,0.0,0.0
6080,16041L,16041,L,3,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/10/1,54.54,5.0,L,4.4444444444444455,0.0,2.6829268292682933,2.0,0.0,0.0
6081,1604242 2/3,16042,42 2/3,12,adidas,1.6,4.571428571428571,rot,7.5,5.7142857142857135,2017/10/1,152.33,10.0,42.7,4.4444444444444455,0.0,7.073170731707316,2.0,0.0,0.0
6082,1604340,16043,40,8,adidas,1.6,0.0,weiss,10.0,0.0,2017/10/1,317.43,10.0,40,3.333333333333333,0.0,0.0,2.0,0.0,0.0
6083,1604540 2/3,16045,40 2/3,3,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/21,63.43,5.0,40.7,3.333333333333333,0.0,0.0,1.0,0.0,0.0
6084,16047164,16047,164,-1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XXXL,7.777777777777778,0.0,3.1707317073170733,7.0,0.0,0.0
6085,16049L,16049,L,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.08733624454148471,4.634146341463415,21.0,0.0,0.0
6086,16049M,16049,M,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.04366812227074236,4.634146341463415,28.0,0.8333333333333333,8.333333333333332
6087,16049XL,16049,XL,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,4.634146341463415,5.0,0.0,0.0
6088,160512XL,16051,2XL,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,XXL,6.666666666666666,0.0,4.390243902439025,9.0,0.0,0.0
6089,16051L,16051,L,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.7860262008733625,4.390243902439025,87.0,2.5,25.0
6090,16051M,16051,M,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.21834061135371174,4.390243902439025,98.0,2.5,25.0
6091,16051S,16051,S,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.021834061135371174,4.390243902439025,32.0,0.8333333333333333,8.333333333333332
6092,16051XL,16051,XL,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.21834061135371174,4.390243902439025,30.0,0.8333333333333333,8.333333333333332
6093,16056140,16056,140,-1,adidas,1.6,6.2857142857142865,blau,1.875,10.0,2017/10/1,25.33,0.0,140,3.333333333333333,0.0,,12.0,0.0,0.0
6094,16056152,16056,152,-1,adidas,1.6,6.2857142857142865,blau,1.875,10.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,,21.0,0.0,0.0
6095,16056164,16056,164,-1,adidas,1.6,6.2857142857142865,blau,1.875,10.0,2017/10/1,25.33,0.0,XXXL,7.777777777777778,0.0,,11.0,0.0,0.0
6096,16056176,16056,176,-1,adidas,1.6,6.2857142857142865,blau,1.875,10.0,2017/10/1,25.33,0.0,176,4.4444444444444455,0.0,,13.0,0.0,0.0
6097,16060140,16060,140,3,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,140,3.333333333333333,0.0,2.6829268292682933,7.0,0.0,0.0
6098,1606640,16066,40,1,Erima,4.8,1.4285714285714284,weiss,10.0,0.0,2017/10/1,44.38,2.5,40,3.333333333333333,0.0,1.2195121951219512,1.0,0.0,0.0
6099,16072L,16072,L,7,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.0,3.1707317073170733,38.0,0.8333333333333333,8.333333333333332
6100,1607532,16075,32,6,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,88.83,7.5,32,0.0,0.0,0.7317073170731707,3.0,0.0,0.0
6101,1607534,16075,34,6,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,88.83,7.5,34,1.1111111111111112,0.0,0.7317073170731707,3.0,0.0,0.0
6102,"1607538,5",16075,"38,5",6,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,88.83,7.5,"38,5",2.2222222222222223,0.0,0.7317073170731707,9.0,0.0,0.0
6103,16082M,16082,M,7,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,4.390243902439025,1.0,0.0,0.0
6104,16087L,16087,L,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.04366812227074236,4.878048780487805,14.0,0.0,0.0
6105,16087M,16087,M,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.0,4.878048780487805,18.0,0.0,0.0
6106,16087S,16087,S,3,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,S,2.2222222222222223,0.0,4.878048780487805,11.0,0.0,0.0
6107,16088L,16088,L,0,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,L,4.4444444444444455,0.0,1.2195121951219512,30.0,0.8333333333333333,8.333333333333332
6108,16088M,16088,M,0,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,M,3.333333333333333,0.04366812227074236,1.2195121951219512,23.0,0.0,0.0
6109,16088XL,16088,XL,0,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.08733624454148471,1.2195121951219512,9.0,0.0,0.0
6110,1608933,16089,33,10,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,69.78,5.0,33,1.1111111111111112,0.0,0.4878048780487805,2.0,0.0,0.0
6111,1608934,16089,34,10,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,69.78,5.0,34,1.1111111111111112,0.021834061135371174,0.4878048780487805,4.0,0.0,0.0
6112,"1608937,5",16089,"37,5",10,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,69.78,5.0,"37,5",2.2222222222222223,0.0,0.4878048780487805,7.0,0.0,0.0
6113,1608938,16089,38,10,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,69.78,5.0,38,2.2222222222222223,0.0,0.4878048780487805,5.0,0.0,0.0
6114,"1608938,5",16089,"38,5",10,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,69.78,5.0,"38,5",2.2222222222222223,0.0,0.4878048780487805,3.0,0.0,0.0
6115,160903,16090,3,0,PUMA,1.2,1.4285714285714284,orange,5.625,0.0,2017/10/1,7.55,0.0,3,1.1111111111111112,0.0,2.1951219512195124,19.0,0.0,0.0
6116,1609141,16091,41,8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,41,3.333333333333333,0.0,0.24390243902439024,4.0,0.0,0.0
6117,1609142,16091,42,8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,42,4.4444444444444455,0.0,0.24390243902439024,8.0,0.0,0.0
6118,"1609142,5",16091,"42,5",8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,"42,5",3.333333333333333,0.021834061135371174,0.24390243902439024,10.0,0.0,0.0
6119,1609143,16091,43,8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,43,4.4444444444444455,0.06550218340611354,0.24390243902439024,17.0,0.0,0.0
6120,1609144,16091,44,8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,44,4.4444444444444455,0.0,0.24390243902439024,13.0,0.0,0.0
6121,"1609144,5",16091,"44,5",8,Nike,0.0,0.0,weiss,10.0,0.0,2017/10/1,412.68,10.0,"44,5",4.4444444444444455,0.0,0.24390243902439024,13.0,0.0,0.0
6122,16101L,16101,L,-1,Jako,6.0,8.857142857142858,schwarz,8.125,10.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,,30.0,0.8333333333333333,8.333333333333332
6123,16101M,16101,M,-1,Jako,6.0,8.857142857142858,schwarz,8.125,10.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.021834061135371174,,25.0,0.0,0.0
