,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
7207,17148116,17148.0,116,-1,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,63.43,5.0,116,1.1111111111111112,0.08733624454148471,6.829268292682928,15.0,0.0,0.0
7208,17148152,17148.0,152,-1,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.15283842794759825,6.829268292682928,15.0,0.0,0.0
7209,17148164,17148.0,164,-1,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,63.43,5.0,XXXL,7.777777777777778,0.021834061135371174,6.829268292682928,14.0,0.0,0.0
7210,17149L,17149.0,L,104,Erima,4.8,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,57.08,5.0,L,4.4444444444444455,0.0,3.1707317073170733,2.0,0.0,0.0
7211,17152S,17152.0,S,8,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,57.08,5.0,S,2.2222222222222223,0.0,3.1707317073170733,2.0,0.0,0.0
7212,17153L,17153.0,L,475,Jako,6.0,4.0,rot,7.5,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.021834061135371174,,16.0,0.0,0.0
7213,17153M,17153.0,M,407,Jako,6.0,4.0,rot,7.5,10.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,,11.0,0.0,0.0
7214,17153S,17153.0,S,350,Jako,6.0,4.0,rot,7.5,10.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,,1.0,0.0,0.0
7215,171553 ( 39-42 ),17155.0,3 ( 39-42 ),263,PUMA,1.2,1.4285714285714284,gelb,0.625,0.0,2017/11/20,10.09,0.0,L,4.4444444444444455,0.2838427947598253,2.4390243902439024,2.0,0.0,0.0
7216,1715642,17156.0,42,17,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,42,4.4444444444444455,0.0,0.7317073170731707,5.0,0.0,0.0
7217,"1715642,5",17156.0,"42,5",21,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,"42,5",3.333333333333333,0.0,0.7317073170731707,7.0,0.0,0.0
7218,1715643,17156.0,43,17,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,43,4.4444444444444455,0.0,0.7317073170731707,11.0,0.0,0.0
7219,1715644,17156.0,44,17,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,44,4.4444444444444455,0.0,0.7317073170731707,9.0,0.0,0.0
7220,"1715644,5",17156.0,"44,5",17,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,"44,5",4.4444444444444455,0.0,0.7317073170731707,8.0,0.0,0.0
7221,1715645,17156.0,45,22,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,45,5.5555555555555545,0.0,0.7317073170731707,5.0,0.0,0.0
7222,"1715645,5",17156.0,"45,5",22,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,"45,5",5.5555555555555545,0.0,0.7317073170731707,2.0,0.0,0.0
7223,1715646,17156.0,46,22,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,126.93,10.0,46,5.5555555555555545,0.0,0.7317073170731707,6.0,0.0,0.0
7224,17158L ( 152-158 ),17158.0,L ( 152-158 ),82,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.08733624454148471,4.146341463414634,8.0,0.0,0.0
7225,17158S ( 128-140 ),17158.0,S ( 128-140 ),84,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,4.146341463414634,3.0,0.0,0.0
7226,17158XL ( 158-170 ),17158.0,XL ( 158-170 ),26,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.08733624454148471,4.146341463414634,11.0,0.0,0.0
7227,"1716142,5",17161.0,"42,5",21,Under Armour,0.8,0.0,schwarz,8.125,0.0,2017/10/1,152.33,10.0,"42,5",3.333333333333333,0.0,0.0,2.0,0.0,0.0
7228,"1716144,5",17161.0,"44,5",17,Under Armour,0.8,0.0,schwarz,8.125,0.0,2017/10/1,152.33,10.0,"44,5",4.4444444444444455,0.0,0.0,1.0,0.0,0.0
7229,"1716145,5",17161.0,"45,5",22,Under Armour,0.8,0.0,schwarz,8.125,0.0,2017/10/1,152.33,10.0,"45,5",5.5555555555555545,0.021834061135371174,0.0,2.0,0.0,0.0
7230,1716242,17162.0,42,147,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,228.53,10.0,42,4.4444444444444455,0.0,8.78048780487805,1.0,0.0,0.0
7231,"1716242,5",17162.0,"42,5",90,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,228.53,10.0,"42,5",3.333333333333333,0.021834061135371174,8.78048780487805,1.0,0.0,0.0
7232,"1716245,5",17162.0,"45,5",176,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,228.53,10.0,"45,5",5.5555555555555545,0.0,8.78048780487805,2.0,0.0,0.0
7233,1716444,17164.0,44,17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,126.93,10.0,44,4.4444444444444455,0.0,0.24390243902439024,4.0,0.0,0.0
7234,1716445,17164.0,45,22,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,126.93,10.0,45,5.5555555555555545,0.0,0.24390243902439024,10.0,0.0,0.0
7235,1716447,17164.0,47,286,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,126.93,10.0,47,6.666666666666666,0.021834061135371174,0.24390243902439024,2.0,0.0,0.0
7236,"1716542,5",17165.0,"42,5",483,New Balance,2.4,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,"42,5",3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
7237,17171M,17171.0,M,481,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,M,3.333333333333333,0.0,2.6829268292682933,12.0,0.0,0.0
7238,17171S,17171.0,S,134,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,S,2.2222222222222223,0.0,2.6829268292682933,2.0,0.0,0.0
7239,17171XL,17171.0,XL,194,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,6.0,0.0,0.0
7240,171732XL,17173.0,2XL,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,XXL,6.666666666666666,0.0,,90.0,2.5,12.5
7241,17173L,17173.0,L,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,,1113.0,10.0,50.0
7242,17173M,17173.0,M,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.10917030567685587,,1289.0,10.0,50.0
7243,17173S,17173.0,S,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.6550218340611353,,387.0,7.5,37.5
7244,17173XL,17173.0,XL,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,,271.0,5.833333333333334,29.16666666666667
7245,1717541,17175.0,41,142,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,317.43,10.0,41,3.333333333333333,0.021834061135371174,8.78048780487805,2.0,0.0,0.0
7246,1717542,17175.0,42,143,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,317.43,10.0,42,4.4444444444444455,0.0,8.78048780487805,4.0,0.0,0.0
7247,"1717542,5",17175.0,"42,5",142,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,317.43,10.0,"42,5",3.333333333333333,0.0,8.78048780487805,6.0,0.0,0.0
7248,"1717544,5",17175.0,"44,5",143,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,317.43,10.0,"44,5",4.4444444444444455,0.0,8.78048780487805,7.0,0.0,0.0
7249,17179S ( 34/36 ),17179.0,S ( 34/36 ),-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,38.03,2.5,S,2.2222222222222223,0.0,7.804878048780488,1.0,0.0,0.0
7250,171802XL,17180.0,2XL,113,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XXL,6.666666666666666,0.021834061135371174,4.146341463414634,24.0,0.0,0.0
7251,17180XL,17180.0,XL,34,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,4.146341463414634,36.0,0.8333333333333333,4.166666666666666
7252,1718138,17181.0,38,302,Nike,0.0,10.0,schwarz,8.125,5.7142857142857135,2017/10/1,95.18,7.5,38,2.2222222222222223,0.0,7.073170731707316,1.0,0.0,0.0
7253,"1718138,5",17181.0,"38,5",302,Nike,0.0,10.0,schwarz,8.125,5.7142857142857135,2017/10/1,95.18,7.5,"38,5",2.2222222222222223,0.0,7.073170731707316,2.0,0.0,0.0
7254,17182XL,17182.0,XL,14,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,69.78,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,20.0,0.0,0.0
7255,1718940,17189.0,40,21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,40,3.333333333333333,0.0,0.0,1.0,0.0,0.0
7256,"1718940,5",17189.0,"40,5",21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,"40,5",3.333333333333333,0.021834061135371174,0.0,2.0,0.0,0.0
7257,1718941,17189.0,41,21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,41,3.333333333333333,0.04366812227074236,0.0,5.0,0.0,0.0
7258,1718942,17189.0,42,17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,42,4.4444444444444455,0.08733624454148471,0.0,7.0,0.0,0.0
7259,"1718942,5",17189.0,"42,5",21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,"42,5",3.333333333333333,0.0,0.0,11.0,0.0,0.0
7260,1718943,17189.0,43,17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,43,4.4444444444444455,0.04366812227074236,0.0,20.0,0.0,0.0
7261,1718944,17189.0,44,17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,44,4.4444444444444455,0.10917030567685587,0.0,30.0,0.8333333333333333,4.166666666666666
7262,1718945,17189.0,45,22,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,45,5.5555555555555545,0.15283842794759825,0.0,19.0,0.0,0.0
7263,"1718945,5",17189.0,"45,5",22,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,"45,5",5.5555555555555545,0.0,0.0,7.0,0.0,0.0
7264,1718946,17189.0,46,22,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,46,5.5555555555555545,0.04366812227074236,0.0,15.0,0.0,0.0
7265,1718947,17189.0,47,286,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,47,6.666666666666666,0.0,0.0,9.0,0.0,0.0
7266,17193L,17193.0,L,82,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.0,4.390243902439025,95.0,2.5,12.5
7267,17193M,17193.0,M,83,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.021834061135371174,4.390243902439025,72.0,1.6666666666666663,8.333333333333332
7268,1719539 - 42,17195.0,39 - 42,233,adidas,1.6,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,11.36,0.0,L,4.4444444444444455,0.06550218340611354,1.951219512195122,37.0,0.8333333333333333,4.166666666666666
7269,1719543 - 46,17195.0,43 - 46,-1,adidas,1.6,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,11.36,0.0,XL,5.5555555555555545,0.2838427947598253,1.951219512195122,72.0,1.6666666666666663,8.333333333333332
7270,1719547 - 50,17195.0,47 - 50,233,adidas,1.6,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,11.36,0.0,L,4.4444444444444455,0.04366812227074236,1.951219512195122,17.0,0.0,0.0
7271,17198S,17198.0,S,-1,Erima,4.8,4.0,blau,1.875,10.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,,1.0,0.0,0.0
7272,1720144,17201.0,44,458,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.0,8.78048780487805,8.0,0.0,0.0
7273,1720144 2/3,17201.0,44 2/3,458,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,44.7,4.4444444444444455,0.0,8.78048780487805,5.0,0.0,0.0
7274,1720146,17201.0,46,-1,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,46,5.5555555555555545,0.0,8.78048780487805,2.0,0.0,0.0
7275,1720147 1/3,17201.0,47 1/3,-1,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,47.3,6.666666666666666,0.0,8.78048780487805,2.0,0.0,0.0
7276,172072 ( 31-34 ),17207.0,2 ( 31-34 ),-1,Jako,6.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,10.09,0.0,S,2.2222222222222223,0.0,2.4390243902439024,3.0,0.0,0.0
7277,172075 ( 43-46 ),17207.0,5 ( 43-46 ),418,Jako,6.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,0.0,2.4390243902439024,29.0,0.8333333333333333,4.166666666666666
7278,17208L,17208.0,L,-1,Jordan,6.4,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,50.73,5.0,L,4.4444444444444455,0.021834061135371174,5.365853658536587,1.0,0.0,0.0
7279,1721040,17210.0,40,-1,adidas,1.6,0.0,weiss,10.0,0.0,2017/10/1,279.33,10.0,40,3.333333333333333,0.0,8.78048780487805,1.0,0.0,0.0
7280,1721044 2/3,17210.0,44 2/3,-1,adidas,1.6,0.0,weiss,10.0,0.0,2017/10/1,279.33,10.0,44.7,4.4444444444444455,0.0,8.78048780487805,1.0,0.0,0.0
7281,172122XL,17212.0,2XL,411,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,XXL,6.666666666666666,0.021834061135371174,4.390243902439025,38.0,0.8333333333333333,4.166666666666666
7282,17212L,17212.0,L,-1,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,L,4.4444444444444455,0.7205240174672489,4.390243902439025,217.0,5.0,25.0
7283,17212M,17212.0,M,-1,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,M,3.333333333333333,1.1790393013100435,4.390243902439025,267.0,5.833333333333334,29.16666666666667
7284,17212S,17212.0,S,-1,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,S,2.2222222222222223,0.3056768558951965,4.390243902439025,116.0,3.333333333333333,16.666666666666664
7285,17212XL,17212.0,XL,-1,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,XL,5.5555555555555545,0.19650655021834065,4.390243902439025,99.0,2.5,12.5
7286,1721346,17213.0,46,115,adidas,1.6,0.0,weiss,10.0,0.0,2017/10/1,165.03,10.0,46,5.5555555555555545,0.021834061135371174,0.0,10.0,0.0,0.0
7287,172142XL,17214.0,2XL,398,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,XXL,6.666666666666666,0.0,3.1707317073170733,2.0,0.0,0.0
7288,17214L,17214.0,L,279,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.06550218340611354,3.1707317073170733,11.0,0.0,0.0
7289,17214M,17214.0,M,165,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,3.1707317073170733,6.0,0.0,0.0
7290,17214S,17214.0,S,117,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.021834061135371174,3.1707317073170733,2.0,0.0,0.0
7291,17214XL,17214.0,XL,280,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,3.1707317073170733,8.0,0.0,0.0
7292,1721644,17216.0,44,49,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,171.38,10.0,44,4.4444444444444455,0.0,7.073170731707316,5.0,0.0,0.0
7293,172182XL,17218.0,2XL,-1,Nike,0.0,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,XXL,6.666666666666666,0.0,,7.0,0.0,0.0
7294,17218L,17218.0,L,456,Nike,0.0,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,L,4.4444444444444455,0.10917030567685587,,24.0,0.0,0.0
7295,17218M,17218.0,M,500,Nike,0.0,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,M,3.333333333333333,0.0,,37.0,0.8333333333333333,4.166666666666666
7296,17218S,17218.0,S,395,Nike,0.0,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,S,2.2222222222222223,0.021834061135371174,,17.0,0.0,0.0
7297,17218XL,17218.0,XL,457,Nike,0.0,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,XL,5.5555555555555545,0.021834061135371174,,22.0,0.0,0.0
7298,17219L,17219.0,L,13,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,82.48,5.0,L,4.4444444444444455,0.0,4.634146341463415,8.0,0.0,0.0
7299,17219M,17219.0,M,56,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,82.48,5.0,M,3.333333333333333,0.021834061135371174,4.634146341463415,13.0,0.0,0.0
7300,17219S,17219.0,S,239,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,82.48,5.0,S,2.2222222222222223,0.021834061135371174,4.634146341463415,6.0,0.0,0.0
7301,17219XL,17219.0,XL,14,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,82.48,5.0,XL,5.5555555555555545,0.021834061135371174,4.634146341463415,1.0,0.0,0.0
7302,172253 ( 40-42 ),17225.0,3 ( 40-42 ),9,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,10.09,0.0,L,4.4444444444444455,0.21834061135371174,2.4390243902439024,4.0,0.0,0.0
7303,172254 ( 43-45 ),17225.0,4 ( 43-45 ),5,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,0.021834061135371174,2.4390243902439024,3.0,0.0,0.0
7304,172255 ( 46-48 ),17225.0,5 ( 46-48 ),169,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,10.09,0.0,XXL,6.666666666666666,0.021834061135371174,2.4390243902439024,7.0,0.0,0.0
7305,1722641,17226.0,41,207,Nike,0.0,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,114.23,7.5,41,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
7306,1722644,17226.0,44,228,Nike,0.0,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,114.23,7.5,44,4.4444444444444455,0.0,7.073170731707316,1.0,0.0,0.0
7307,1722646,17226.0,46,-1,Nike,0.0,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/1,114.23,7.5,46,5.5555555555555545,0.0,7.073170731707316,2.0,0.0,0.0
7308,17227L ( 40/42 ),17227.0,L ( 40/42 ),497,Nike,0.0,6.2857142857142865,grau,3.125,10.0,2017/10/1,35.49,2.5,L,4.4444444444444455,0.0,,2.0,0.0,0.0
7309,17227M ( 38/40 ),17227.0,M ( 38/40 ),-1,Nike,0.0,6.2857142857142865,grau,3.125,10.0,2017/10/1,35.49,2.5,M,3.333333333333333,0.021834061135371174,,1.0,0.0,0.0
7310,17227XS ( 32/34 ),17227.0,XS ( 32/34 ),-1,Nike,0.0,6.2857142857142865,grau,3.125,10.0,2017/10/1,35.49,2.5,XS,1.1111111111111112,0.0,,3.0,0.0,0.0
7311,17228XL,17228.0,XL,-1,Jako,6.0,8.857142857142858,orange,5.625,10.0,2017/10/1,38.03,2.5,XL,5.5555555555555545,0.0,,3.0,0.0,0.0
7312,1722910 (36-40),17229.0,10 (36-40),375,Hummel,5.6000000000000005,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,S,2.2222222222222223,0.0,1.951219512195122,6.0,0.0,0.0
7313,1722912 (41-45),17229.0,12 (41-45),95,Hummel,5.6000000000000005,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.0,1.951219512195122,15.0,0.0,0.0
7314,1722914 (46-48),17229.0,14 (46-48),96,Hummel,5.6000000000000005,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.08733624454148471,1.951219512195122,6.0,0.0,0.0
7315,17232M,17232.0,M,56,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,69.78,5.0,M,3.333333333333333,0.021834061135371174,4.634146341463415,11.0,0.0,0.0
7316,1723339,17233.0,39,90,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,39,3.333333333333333,0.0,8.78048780487805,2.0,0.0,0.0
7317,1723341,17233.0,41,90,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,41,3.333333333333333,0.0,8.78048780487805,2.0,0.0,0.0
7318,1723342,17233.0,42,147,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,42,4.4444444444444455,0.0,8.78048780487805,5.0,0.0,0.0
7319,1723343,17233.0,43,147,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,43,4.4444444444444455,0.0,8.78048780487805,11.0,0.0,0.0
7320,1723344,17233.0,44,147,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,44,4.4444444444444455,0.0,8.78048780487805,11.0,0.0,0.0
7321,1723345,17233.0,45,176,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,45,5.5555555555555545,0.0,8.78048780487805,6.0,0.0,0.0
7322,"1723345,5",17233.0,"45,5",176,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,165.03,10.0,"45,5",5.5555555555555545,0.0,8.78048780487805,6.0,0.0,0.0
7323,"1723438,5",17234.0,"38,5",35,Nike,0.0,9.714285714285714,weiss,10.0,5.7142857142857135,2017/10/1,114.23,7.5,"38,5",2.2222222222222223,0.0,7.073170731707316,3.0,0.0,0.0
7324,1723731,17237.0,31,124,adidas,1.6,10.0,blau,1.875,0.0,2017/10/1,76.13,5.0,31,0.0,0.0,0.0,1.0,0.0,0.0
7325,1723732,17237.0,32,124,adidas,1.6,10.0,blau,1.875,0.0,2017/10/1,76.13,5.0,32,0.0,0.0,0.0,1.0,0.0,0.0
7326,1723733,17237.0,33,125,adidas,1.6,10.0,blau,1.875,0.0,2017/10/1,76.13,5.0,33,1.1111111111111112,0.0,0.0,2.0,0.0,0.0
7327,1723735,17237.0,35,125,adidas,1.6,10.0,blau,1.875,0.0,2017/10/1,76.13,5.0,35,1.1111111111111112,0.0,0.0,4.0,0.0,0.0
7328,1723737 1/3,17237.0,37 1/3,126,adidas,1.6,10.0,blau,1.875,0.0,2017/10/1,76.13,5.0,37.3,2.2222222222222223,0.0,0.0,6.0,0.0,0.0
7329,172402XL,17240.0,2XL,-1,PUMA,1.2,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,XXL,6.666666666666666,0.0,,20.0,0.0,0.0
7330,17240L,17240.0,L,-1,PUMA,1.2,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,L,4.4444444444444455,0.06550218340611354,,130.0,3.333333333333333,16.666666666666664
7331,17240M,17240.0,M,-1,PUMA,1.2,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,M,3.333333333333333,0.4585152838427948,,149.0,3.333333333333333,16.666666666666664
7332,17240S,17240.0,S,395,PUMA,1.2,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,S,2.2222222222222223,0.06550218340611354,,50.0,0.8333333333333333,4.166666666666666
7333,17240XL,17240.0,XL,-1,PUMA,1.2,4.0,schwarz,8.125,10.0,2017/10/1,57.08,5.0,XL,5.5555555555555545,0.021834061135371174,,55.0,1.6666666666666663,8.333333333333332
7334,17241L,17241.0,L,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,L,4.4444444444444455,0.021834061135371174,4.634146341463415,40.0,0.8333333333333333,4.166666666666666
7335,17241S,17241.0,S,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,S,2.2222222222222223,0.021834061135371174,4.634146341463415,18.0,0.0,0.0
7336,17241XL,17241.0,XL,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,76.13,5.0,XL,5.5555555555555545,0.0,4.634146341463415,17.0,0.0,0.0
7337,"1724238,5",17242.0,"38,5",270,Nike,0.0,10.0,schwarz,8.125,0.0,2017/10/1,69.78,5.0,"38,5",2.2222222222222223,0.0,0.7317073170731707,4.0,0.0,0.0
7338,17243L,17243.0,L,354,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,88.83,7.5,L,4.4444444444444455,0.021834061135371174,2.6829268292682933,3.0,0.0,0.0
7339,17243M,17243.0,M,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,88.83,7.5,M,3.333333333333333,0.15283842794759825,2.6829268292682933,1.0,0.0,0.0
7340,17243XL,17243.0,XL,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,88.83,7.5,XL,5.5555555555555545,0.0,2.6829268292682933,1.0,0.0,0.0
7341,1724639,17246.0,39,29,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,39,3.333333333333333,0.0,0.4878048780487805,5.0,0.0,0.0
7342,1724736,17247.0,36,201,Nike,0.0,10.0,schwarz,8.125,0.0,2017/10/1,88.83,7.5,36,1.1111111111111112,0.0,8.78048780487805,1.0,0.0,0.0
7343,1724841,17248.0,41,21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,266.63,10.0,41,3.333333333333333,0.04366812227074236,0.0,5.0,0.0,0.0
7344,1724842,17248.0,42,17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,266.63,10.0,42,4.4444444444444455,0.08733624454148471,0.0,18.0,0.0,0.0
7345,"1725142,5",17251.0,"42,5",443,New Balance,2.4,4.571428571428571,grau,3.125,5.7142857142857135,2017/10/17,152.33,10.0,"42,5",3.333333333333333,0.021834061135371174,7.073170731707316,1.0,0.0,0.0
7346,1725539,17255.0,39,235,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,39,3.333333333333333,0.0,0.0,10.0,0.0,0.0
7347,1725540,17255.0,40,235,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,40,3.333333333333333,0.021834061135371174,0.0,14.0,0.0,0.0
